"","chr","start","end","extra1","extra2","GeneSymbol","Chr","Start","End"
"42241",17,57891955,77802119,2.2483e-05,4.64814573952125,"CD300LB",17,72517313,72527613
"42564",17,57891955,77802119,2.2483e-05,4.64814573952125,"CD300C",17,72537247,72542282
"42578",17,57891955,77802119,2.2483e-05,4.64814573952125,"CD300LD",17,72575504,72588422
"42611",17,57891955,77802119,2.2483e-05,4.64814573952125,"C17orf77",17,72580818,72590348
"42638",17,57891955,77802119,2.2483e-05,4.64814573952125,"CD300E",17,72606026,72619897
"42846",17,57891955,77802119,2.2483e-05,4.64814573952125,"RAB37",17,72666717,72743474
"6853",17,57891955,77802119,2.2483e-05,4.64814573952125,"CD300LF",17,72690452,72709117
"38038",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR3615",17,72743458,72745051
"38039",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR3615",17,72744752,72744838
"11786",17,57891955,77802119,2.2483e-05,4.64814573952125,"SLC9A3R1",17,72744791,72765492
"14472",17,57891955,77802119,2.2483e-05,4.64814573952125,"NAT9",17,72766686,72772506
"22988",17,57891955,77802119,2.2483e-05,4.64814573952125,"TMEM104",17,72772622,72835918
"24120",17,57891955,77802119,2.2483e-05,4.64814573952125,"GRIN2C",17,72838162,72857627
"25667",17,57891955,77802119,2.2483e-05,4.64814573952125,"FDXR",17,72858619,72869156
"31553",17,57891955,77802119,2.2483e-05,4.64814573952125,"FADS6",17,72873428,72889708
"31766",17,57891955,77802119,2.2483e-05,4.64814573952125,"USH1G",17,72912176,72919351
"31927",17,57891955,77802119,2.2483e-05,4.64814573952125,"OTOP2",17,72920370,72930007
"32086",17,57891955,77802119,2.2483e-05,4.64814573952125,"OTOP3",17,72931814,72946087
"32885",17,57891955,77802119,2.2483e-05,4.64814573952125,"HID1",17,72946838,72969261
"34621",17,57891955,77802119,2.2483e-05,4.64814573952125,"CDR2L",17,72983727,73001895
"34726",17,57891955,77802119,2.2483e-05,4.64814573952125,"ICT1",17,73008765,73017356
"38050",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-362P",17,73027192,73027281
"35032",17,57891955,77802119,2.2483e-05,4.64814573952125,"KCTD2",17,73028670,73061984
"35603",17,57891955,77802119,2.2483e-05,4.64814573952125,"ATP5H",17,73034958,73043080
"38052",17,57891955,77802119,2.2483e-05,4.64814573952125,"RN7SL573P",17,73037830,73038102
"36320",17,57891955,77802119,2.2483e-05,4.64814573952125,"SLC16A5",17,73083822,73102257
"37030",17,57891955,77802119,2.2483e-05,4.64814573952125,"ARMC7",17,73106047,73126360
"37329",17,57891955,77802119,2.2483e-05,4.64814573952125,"NT5C",17,73126320,73127890
"37809",17,57891955,77802119,2.2483e-05,4.64814573952125,"HN1",17,73131343,73164376
"8808",17,57891955,77802119,2.2483e-05,4.64814573952125,"SUMO2",17,73163408,73179078
"9814",17,57891955,77802119,2.2483e-05,4.64814573952125,"NUP85",17,73201754,73231853
"22912",17,57891955,77802119,2.2483e-05,4.64814573952125,"GGA3",17,73232694,73258444
"31171",17,57891955,77802119,2.2483e-05,4.64814573952125,"MRPS7",17,73257755,73262454
"32081",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIF4GD",17,73262309,73267308
"34073",17,57891955,77802119,2.2483e-05,4.64814573952125,"SLC25A19",17,73269073,73285591
"35035",17,57891955,77802119,2.2483e-05,4.64814573952125,"GRB2",17,73314157,73401790
"38274",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR3678",17,73402150,73402243
"38278",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-938P",17,73405167,73405269
"36489",17,57891955,77802119,2.2483e-05,4.64814573952125,"KIAA0195",17,73437240,73496171
"38815",17,57891955,77802119,2.2483e-05,4.64814573952125,"CASKIN2",17,73496342,73511664
"40184",17,57891955,77802119,2.2483e-05,4.64814573952125,"TSEN54",17,73512141,73520820
"41045",17,57891955,77802119,2.2483e-05,4.64814573952125,"LLGL2",17,73521161,73571289
"14279",17,57891955,77802119,2.2483e-05,4.64814573952125,"MYO15B",17,73584139,73622929
"21034",17,57891955,77802119,2.2483e-05,4.64814573952125,"RECQL5",17,73622925,73663269
"25745",17,57891955,77802119,2.2483e-05,4.64814573952125,"SMIM5",17,73629514,73637484
"26108",17,57891955,77802119,2.2483e-05,4.64814573952125,"SMIM6",17,73642323,73644057
"26821",17,57891955,77802119,2.2483e-05,4.64814573952125,"SAP30BP",17,73663196,73704142
"30815",17,57891955,77802119,2.2483e-05,4.64814573952125,"ITGB4",17,73717408,73753899
"36158",17,57891955,77802119,2.2483e-05,4.64814573952125,"GALK1",17,73747675,73761792
"36351",17,57891955,77802119,2.2483e-05,4.64814573952125,"H3F3B",17,73772515,73781974
"38509",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR4738",17,73780602,73780688
"37322",17,57891955,77802119,2.2483e-05,4.64814573952125,"UNK",17,73780681,73821886
"37943",17,57891955,77802119,2.2483e-05,4.64814573952125,"UNC13D",17,73823306,73840798
"39206",17,57891955,77802119,2.2483e-05,4.64814573952125,"WBP2",17,73841780,73852588
"42308",17,57891955,77802119,2.2483e-05,4.64814573952125,"TRIM47",17,73870242,73874656
"42359",17,57891955,77802119,2.2483e-05,4.64814573952125,"TRIM65",17,73876416,73893084
"43377",17,57891955,77802119,2.2483e-05,4.64814573952125,"MRPL38",17,73894724,73905899
"43625",17,57891955,77802119,2.2483e-05,4.64814573952125,"FBF1",17,73905655,73937221
"44009",17,57891955,77802119,2.2483e-05,4.64814573952125,"ACOX1",17,73937588,73975515
"44487",17,57891955,77802119,2.2483e-05,4.64814573952125,"TEN1",17,73975301,73996667
"39177",17,57891955,77802119,2.2483e-05,4.64814573952125,"TEN1-CDK3",17,73975312,74002080
"44673",17,57891955,77802119,2.2483e-05,4.64814573952125,"CDK3",17,73996987,74002080
"44896",17,57891955,77802119,2.2483e-05,4.64814573952125,"EVPL",17,74000583,74023533
"45347",17,57891955,77802119,2.2483e-05,4.64814573952125,"SRP68",17,74035184,74068734
"46808",17,57891955,77802119,2.2483e-05,4.64814573952125,"ZACN",17,74068042,74079747
"47140",17,57891955,77802119,2.2483e-05,4.64814573952125,"GALR2",17,74070875,74073622
"47293",17,57891955,77802119,2.2483e-05,4.64814573952125,"EXOC7",17,74077087,74117657
"48565",17,57891955,77802119,2.2483e-05,4.64814573952125,"FOXJ1",17,74132414,74137380
"39242",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNF157-AS1",17,74136637,74150731
"48590",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNF157",17,74138534,74236454
"39272",17,57891955,77802119,2.2483e-05,4.64814573952125,"ATP5LP6",17,74198725,74198877
"39346",17,57891955,77802119,2.2483e-05,4.64814573952125,"ATF4P3",17,74221832,74222887
"48983",17,57891955,77802119,2.2483e-05,4.64814573952125,"UBALD2",17,74261283,74267375
"49020",17,57891955,77802119,2.2483e-05,4.64814573952125,"QRICH2",17,74270130,74303761
"49268",17,57891955,77802119,2.2483e-05,4.64814573952125,"PRPSAP1",17,74305567,74380602
"39355",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-24P",17,74333397,74333503
"49638",17,57891955,77802119,2.2483e-05,4.64814573952125,"SPHK1",17,74372665,74383941
"50067",17,57891955,77802119,2.2483e-05,4.64814573952125,"UBE2O",17,74385532,74449288
"39364",17,57891955,77802119,2.2483e-05,4.64814573952125,"RPL7P49",17,74426499,74427206
"50211",17,57891955,77802119,2.2483e-05,4.64814573952125,"AANAT",17,74449433,74466199
"50402",17,57891955,77802119,2.2483e-05,4.64814573952125,"RHBDF2",17,74466973,74497872
"51058",17,57891955,77802119,2.2483e-05,4.64814573952125,"CYGB",17,74523438,74547257
"51112",17,57891955,77802119,2.2483e-05,4.64814573952125,"PRCD",17,74523668,74549660
"39448",17,57891955,77802119,2.2483e-05,4.64814573952125,"SNHG16",17,74553848,74561430
"40050",17,57891955,77802119,2.2483e-05,4.64814573952125,"SNORD1B",17,74557191,74557274
"51257",17,57891955,77802119,2.2483e-05,4.64814573952125,"ST6GALNAC2",17,74559792,74583038
"51273",17,57891955,77802119,2.2483e-05,4.64814573952125,"ST6GALNAC1",17,74620843,74639920
"40058",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-227P",17,74652402,74652504
"51340",17,57891955,77802119,2.2483e-05,4.64814573952125,"MXRA7",17,74668633,74707098
"51533",17,57891955,77802119,2.2483e-05,4.64814573952125,"JMJD6",17,74708919,74722866
"51736",17,57891955,77802119,2.2483e-05,4.64814573952125,"METTL23",17,74722912,74730018
"52260",17,57891955,77802119,2.2483e-05,4.64814573952125,"SRSF2",17,74730197,74733456
"52635",17,57891955,77802119,2.2483e-05,4.64814573952125,"MFSD11",17,74731947,74777531
"40062",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR636",17,74732532,74732630
"40064",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-97P",17,74748994,74749097
"40067",17,57891955,77802119,2.2483e-05,4.64814573952125,"LINC00868",17,74846258,74857918
"52804",17,57891955,77802119,2.2483e-05,4.64814573952125,"MGAT5B",17,74864538,74946475
"40085",17,57891955,77802119,2.2483e-05,4.64814573952125,"LINC00338",17,75082798,75091068
"53089",17,57891955,77802119,2.2483e-05,4.64814573952125,"SEC14L1",17,75082798,75213179
"40247",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU4-47P",17,75148643,75148756
"40249",17,57891955,77802119,2.2483e-05,4.64814573952125,"CYCSP40",17,75195032,75195625
"53870",17,57891955,77802119,2.2483e-05,4.64814573952125,"SEPT9",17,75276651,75496678
"40258",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR4316",17,75393066,75393136
"40303",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU1-80P",17,75916180,75916340
"55016",17,57891955,77802119,2.2483e-05,4.64814573952125,"TNRC6C",17,76000249,76104916
"40304",17,57891955,77802119,2.2483e-05,4.64814573952125,"UBE2V2P2",17,76062339,76062842
"40311",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-625P",17,76063028,76063134
"40359",17,57891955,77802119,2.2483e-05,4.64814573952125,"TNRC6C-AS1",17,76103479,76107880
"55216",17,57891955,77802119,2.2483e-05,4.64814573952125,"TMC6",17,76106539,76128488
"55717",17,57891955,77802119,2.2483e-05,4.64814573952125,"TMC8",17,76126851,76139049
"55817",17,57891955,77802119,2.2483e-05,4.64814573952125,"C17orf99",17,76142434,76162258
"40365",17,57891955,77802119,2.2483e-05,4.64814573952125,"EIF5AP2",17,76153484,76155216
"56190",17,57891955,77802119,2.2483e-05,4.64814573952125,"SYNGR2",17,76164639,76169608
"56346",17,57891955,77802119,2.2483e-05,4.64814573952125,"TK1",17,76170160,76183314
"56447",17,57891955,77802119,2.2483e-05,4.64814573952125,"AFMID",17,76183398,76203782
"56792",17,57891955,77802119,2.2483e-05,4.64814573952125,"BIRC5",17,76210267,76221717
"56889",17,57891955,77802119,2.2483e-05,4.64814573952125,"TMEM235",17,76227391,76237068
"40372",17,57891955,77802119,2.2483e-05,4.64814573952125,"THA1P",17,76244574,76250497
"56895",17,57891955,77802119,2.2483e-05,4.64814573952125,"SOCS3",17,76352864,76356158
"40564",17,57891955,77802119,2.2483e-05,4.64814573952125,"RN7SL236P",17,76366935,76367216
"56981",17,57891955,77802119,2.2483e-05,4.64814573952125,"PGS1",17,76374721,76421195
"57089",17,57891955,77802119,2.2483e-05,4.64814573952125,"DNAH17",17,76419778,76573476
"57500",17,57891955,77802119,2.2483e-05,4.64814573952125,"DNAH17-AS1",17,76494911,76499138
"40588",17,57891955,77802119,2.2483e-05,4.64814573952125,"RN7SL454P",17,76528875,76529137
"57535",17,57891955,77802119,2.2483e-05,4.64814573952125,"CYTH1",17,76670130,76778379
"40811",17,57891955,77802119,2.2483e-05,4.64814573952125,"RNU6-638P",17,76692776,76692879
"57935",17,57891955,77802119,2.2483e-05,4.64814573952125,"USP36",17,76783463,76837523
"40814",17,57891955,77802119,2.2483e-05,4.64814573952125,"RPL9P29",17,76842035,76842950
"58446",17,57891955,77802119,2.2483e-05,4.64814573952125,"TIMP2",17,76849059,76921469
"58543",17,57891955,77802119,2.2483e-05,4.64814573952125,"LGALS3BP",17,76967320,76976191
"58698",17,57891955,77802119,2.2483e-05,4.64814573952125,"CANT1",17,76987799,77005949
"58746",17,57891955,77802119,2.2483e-05,4.64814573952125,"C1QTNF1-AS1",17,77015291,77023737
"58774",17,57891955,77802119,2.2483e-05,4.64814573952125,"C1QTNF1",17,77018896,77045870
"58877",17,57891955,77802119,2.2483e-05,4.64814573952125,"ENGASE",17,77071021,77084681
"59006",17,57891955,77802119,2.2483e-05,4.64814573952125,"RBFOX3",17,77085427,77613550
"40934",17,57891955,77802119,2.2483e-05,4.64814573952125,"MIR4739",17,77680985,77681058
"59064",17,57891955,77802119,2.2483e-05,4.64814573952125,"ENPP7",17,77704681,77716021
"59082",17,57891955,77802119,2.2483e-05,4.64814573952125,"CBX2",17,77751931,77761782
"59151",17,57891955,77802119,2.2483e-05,4.64814573952125,"CBX8",17,77765931,77775482
"59610",17,78037144,78111877,0.000918612765957447,3.03686752348771,"GAA",17,78075355,78093678
"59785",17,78117513,78331245,2.2483e-05,4.64814573952125,"CARD14",17,78143791,78183130
"59935",17,78117513,78331245,2.2483e-05,4.64814573952125,"SGSH",17,78180515,78194722
"60034",17,78117513,78331245,2.2483e-05,4.64814573952125,"SLC26A11",17,78193498,78227299
"60394",17,78386671,80340524,2.2483e-05,4.64814573952125,"ENDOV",17,78388965,78411886
"41311",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR4730",17,78393218,78393293
"60487",17,78386671,80340524,2.2483e-05,4.64814573952125,"NPTX1",17,78440948,78451643
"41341",17,78386671,80340524,2.2483e-05,4.64814573952125,"RPL32P31",17,78516003,78516405
"60509",17,78386671,80340524,2.2483e-05,4.64814573952125,"RPTOR",17,78518619,78940171
"41659",17,78386671,80340524,2.2483e-05,4.64814573952125,"RPL31P7",17,78576349,78576741
"41746",17,78386671,80340524,2.2483e-05,4.64814573952125,"RPL12P37",17,78950254,78950748
"60620",17,78386671,80340524,2.2483e-05,4.64814573952125,"CHMP6",17,78965398,78983317
"41761",17,78386671,80340524,2.2483e-05,4.64814573952125,"BAIAP2-AS1",17,79002933,79008501
"60640",17,78386671,80340524,2.2483e-05,4.64814573952125,"BAIAP2",17,79008948,79091232
"7172",17,78386671,80340524,2.2483e-05,4.64814573952125,"AATK",17,79091095,79139877
"41843",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR657",17,79099076,79099173
"41844",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR3065",17,79099677,79099755
"41845",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR338",17,79099677,79099755
"41848",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR1250",17,79106996,79107108
"41854",17,78386671,80340524,2.2483e-05,4.64814573952125,"AATK-AS1",17,79139307,79156964
"14012",17,78386671,80340524,2.2483e-05,4.64814573952125,"AZI1",17,79163393,79196799
"19045",17,78386671,80340524,2.2483e-05,4.64814573952125,"ENTHD2",17,79202077,79212891
"22838",17,78386671,80340524,2.2483e-05,4.64814573952125,"C17orf89",17,79213039,79215081
"23133",17,78386671,80340524,2.2483e-05,4.64814573952125,"SLC38A10",17,79218800,79269347
"41875",17,78386671,80340524,2.2483e-05,4.64814573952125,"LINC00482",17,79277571,79283048
"24996",17,78386671,80340524,2.2483e-05,4.64814573952125,"TMEM105",17,79285074,79304474
"9116",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR4740",17,79374516,79374578
"9128",17,78386671,80340524,2.2483e-05,4.64814573952125,"MIR3186",17,79418130,79418214
"28376",17,78386671,80340524,2.2483e-05,4.64814573952125,"ACTG1",17,79476997,79490873
"32827",17,78386671,80340524,2.2483e-05,4.64814573952125,"FSCN2",17,79495422,79504156
"34180",17,78386671,80340524,2.2483e-05,4.64814573952125,"C17orf70",17,79506911,79520987
"34757",17,78386671,80340524,2.2483e-05,4.64814573952125,"NPLOC4",17,79523913,79615495
"35313",17,78386671,80340524,2.2483e-05,4.64814573952125,"TSPAN10",17,79604197,79615779
"35974",17,78386671,80340524,2.2483e-05,4.64814573952125,"PDE6G",17,79617489,79630142
"36238",17,78386671,80340524,2.2483e-05,4.64814573952125,"OXLD1",17,79632066,79633665
"36280",17,78386671,80340524,2.2483e-05,4.64814573952125,"CCDC137",17,79633394,79640934
"36792",17,78386671,80340524,2.2483e-05,4.64814573952125,"ARL16",17,79648204,79650954
"37232",17,78386671,80340524,2.2483e-05,4.64814573952125,"HGS",17,79650356,79670168
"38453",17,78386671,80340524,2.2483e-05,4.64814573952125,"MRPL12",17,79670387,79674556
"38589",17,78386671,80340524,2.2483e-05,4.64814573952125,"SLC25A10",17,79670404,79688042
"39639",17,78386671,80340524,2.2483e-05,4.64814573952125,"GCGR",17,79762008,79771889
"40317",17,78386671,80340524,2.2483e-05,4.64814573952125,"FAM195B",17,79780287,79791178
"41226",17,78386671,80340524,2.2483e-05,4.64814573952125,"PPP1R27",17,79791368,79792926
"41290",17,78386671,80340524,2.2483e-05,4.64814573952125,"P4HB",17,79801035,79818570
"42456",17,78386671,80340524,2.2483e-05,4.64814573952125,"ARHGDIA",17,79825597,79829282
"43509",17,78386671,80340524,2.2483e-05,4.64814573952125,"ALYREF",17,79845713,79849462
"43789",17,78386671,80340524,2.2483e-05,4.64814573952125,"ANAPC11",17,79848666,79858867
"44185",17,78386671,80340524,2.2483e-05,4.64814573952125,"NPB",17,79858621,79860781
"44334",17,78386671,80340524,2.2483e-05,4.64814573952125,"PCYT2",17,79858841,79869340
"45554",17,78386671,80340524,2.2483e-05,4.64814573952125,"SIRT7",17,79869815,79879199
"46482",17,78386671,80340524,2.2483e-05,4.64814573952125,"MAFG",17,79876146,79885590
"11733",17,78386671,80340524,2.2483e-05,4.64814573952125,"MAFG-AS1",17,79885705,79888629
"46586",17,78386671,80340524,2.2483e-05,4.64814573952125,"PYCR1",17,79890260,79900288
"47336",17,78386671,80340524,2.2483e-05,4.64814573952125,"MYADML2",17,79897521,79905109
"47356",17,78386671,80340524,2.2483e-05,4.64814573952125,"NOTUM",17,79910388,79919716
"47554",17,78386671,80340524,2.2483e-05,4.64814573952125,"ASPSCR1",17,79934683,79975282
"48649",17,78386671,80340524,2.2483e-05,4.64814573952125,"STRA13",17,79976578,79981983
"49068",17,78386671,80340524,2.2483e-05,4.64814573952125,"LRRC45",17,79981178,79989027
"49301",17,78386671,80340524,2.2483e-05,4.64814573952125,"RAC3",17,79989500,79992080
"49637",17,78386671,80340524,2.2483e-05,4.64814573952125,"DCXR",17,79993012,79995608
"50141",17,78386671,80340524,2.2483e-05,4.64814573952125,"RFNG",17,80005778,80009707
"50462",17,78386671,80340524,2.2483e-05,4.64814573952125,"GPS1",17,80008567,80015346
"51223",17,78386671,80340524,2.2483e-05,4.64814573952125,"DUS1L",17,80015382,80023763
"51601",17,78386671,80340524,2.2483e-05,4.64814573952125,"FASN",17,80036214,80056208
"52409",17,78386671,80340524,2.2483e-05,4.64814573952125,"CCDC57",17,80059336,80170706
"52760",17,78386671,80340524,2.2483e-05,4.64814573952125,"SLC16A3",17,80186273,80219005
"52904",17,78386671,80340524,2.2483e-05,4.64814573952125,"CSNK1D",17,80196899,80231607
"53364",17,78386671,80340524,2.2483e-05,4.64814573952125,"CD7",17,80272744,80275478
"53409",17,78386671,80340524,2.2483e-05,4.64814573952125,"SECTM1",17,80278900,80291950
"53636",17,78386671,80340524,2.2483e-05,4.64814573952125,"TEX19",17,80317123,80321652
"53639",17,78386671,80340524,2.2483e-05,4.64814573952125,"UTS2R",17,80332153,80333462
"53927",17,80373500,80400755,0.000918612765957447,3.03686752348771,"HEXDC",17,80376194,80400521
"55103",17,80415914,80505809,0.000918612765957447,3.03686752348771,"NARF",17,80416056,80448413
"14337",17,80415914,80505809,0.000918612765957447,3.03686752348771,"NARF-IT1",17,80439974,80441264
"14419",17,80617016,80653733,0.0118167729890765,1.92750110758183,"MIR4525",17,80626109,80626183
"56013",17,80654105,80692255,0.00501643539823009,2.29960477623585,"FN3KRP",17,80674559,80688204
"56222",17,80698052,80912905,0.00214263,2.6690528186137,"TBCD",17,80709940,80900724
